Name,Completed,ConRatio,nOrigCls,nOrigVar,KClauses,dAmoCnt,eAmoCnt,DirMax,EncMax,AvgSize,EncodeWeightSumK,ElimVars,dTime,eTime
86fef51bd7eceeea0f92dfad03d21740-bart25.shuffled,Success,0.12375415282392027,2408,378,298,32,0,14,0,11.8125,0,0,0.00499,4.93e-05
8704094951693f99fd21403a039c8131-mchess_16,Success,0.3165829145728643,1592,480,504,232,4,4,6,3.830508474576271,20,12,0.00311,0.164
870ebd2501c12dd597ca5fda0d9c1a90-Sz1024_34824.smt2-stp212,Success,0.99996703,60661,14654,60659,1,0,3,0,3,0,0,0.0161,0.497
872d022f6406e00933b831ffd05e26a0-b2005-p4-12x12c10h7-Ser3-0,Success,0.9299440764977389,2223752,81528,2067965,66037,95,6,3,3.1096292263956933,285,95,2.74,26.7
876a8442dd1953981de3641223751d32-aes_equiv_encry_3_rounds.debugged-sc2012,Success,0.9998593595917034,1820245,501284,1819989,128,0,3,0,3,0,0,21.2,3.58
877d1b0a193dac2932c1c71d89790c37-Problem14_label19_true-unreach-call.c,Success,0.9983563838363874,4229698,1172119,4222746,1991,0,4,0,3.4972375690607733,0,0,20.8,169
87812ad06d3612ba0d4766c410e9f7f7-php-016-016.shuffled-as.sat05-1160,Success,0.016528926,1936,256,32,16,0,16,0,16,0,0,0.00429,1.03e-05
87984cb6cf6f4e92e345369ef9ccd6c2-rbsat-v945c61409g5,Success,0.359702975,61409,945,22089,11507,0,21,0,3.4139219605457547,0,0,0.24,0.0145
87d08b9b2233029ecb6060bde0e2d192-gss-31-s100,Success,0.9999793863310761,97023,32310,97021,1,0,3,0,3,0,0,0.138,15.1
87d44eba1c8d30f0df464dbc4b44deaa-mp1-blockpuzzle_9x9_s1_free7,Success,0.5052540631759017,692131,7209,349702,170,0,89,0,61.917647058823526,0,0,0.999,0.326
87e7a6c2b244548a47f7c724d02dd51b-ccp-s7-facto2,Success,0.9464524765729585,5229,378,4949,14,0,7,0,7,0,0,0.000589,0.00017
8803405a35475cc495e0796b667985e4-q_query_3_L90_coli.sat,Success,0.9804527603110088,1108136,282842,1086475,3064,0,11,0,3.8828328981723237,0,0,1.24,22.4
880d9bf224768bf5ff256472682573c8-maxxororand128,Success,0.999996344,1093943,365168,1093939,2,0,3,0,3,0,0,3.29,6.72
882120c8bf49526c88887be7f345eb19-rbsat-v760c43649g3,Success,0.3087355953171894,43649,760,13476,9130,0,19,0,3.398028478,0,0,0.199,0.0111
883e9bf9fd182b8ee187a958db1242a7-pb_300_03_lb_13,Success,0.9568155370022057,591208,157913,565677,6442,169,5,26,3.6035395552866434,4394,4225,1.07,7.3
883f7d87256be1601a9f96a1baa4954f-atco_enc1_opt1_18_18,Success,0.9260479469715758,608881,56297,563853,10037,0,11,0,3.4516289728006377,0,0,0.418,1.21
88636529c6f676aaa123c11c1ecbb364-VanDerWaerden_pd_2-3-22_443,Success,0.995801687,26201,222,26091,55,0,3,0,3,0,0,0.000721,0.0137
887e8caf9138890d880c6f7f70474994-at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN,Success,0.6149073990415624,1117861,198252,687381,18134,0,48,0,4.7714789897430245,0,0,3.75,0.99
888e59713b9c9693546cbc0b12b750f1-rnd_100_28_u,Success,0.5321421818869352,10578,2856,5629,1,0,100,0,100,0,0,0.00932,0.00123
8892a54c85de57f8ec232d3a2ab9ef97-k_unsat-sc2013,Success,0.9910906169799905,95854,7021,95000,183,0,10,0,3.5136612021857925,0,0,0.0259,0.223
889f6aa7fd1664a350683f3de5f6a647-sp5-21-15-bin-stri-flat-noid,Success,0.9989019607843137,25500,5548,25472,5,3,3,5,3.375,12,6,0.49,2.05
88a3bb7820b1ca7f189765bb1208f34a-HCP-470-420,Success,0.9474192117253506,308801,37060,292564,4939,40,4,14,3.4203655352480418,560,200,0.0936,1.83
88a3fd31ea2cbdbe596ead8e01b6cbd9-ae_rphp035_05,Success,0.9271700356718192,6728,2977,6238,35,0,6,0,6,0,0,0.00126,0.000739
88b931af599878e153319a7908e6f603-crafted_n10_d6_c2_num13,Success,0.8379404527929252,2924604,23360,2450644,89400,0,34,0,3.3002237136465324,0,0,214,0.976
88d151d4e3c6ba9bd78454de141cd108-T105.2.0,Success,0.9968603995264674,10684799,3094431,10651253,16773,0,3,0,3,0,0,61.5,113
88d7be29cf237b997580be3818ff202b-rook-68-1-1,Success,0.7546320653655259,1262072,323541,952400,136,0,68,0,68,0,0,0.834,0.145
88dfca45a003b7de9ba8d5672ce32109-c10ni,Success,0.9999733178932876,749566,251629,749546,10,0,3,0,3,0,0,3.08,129
88e09ac9993c54adc66293189133043d-fphp-035-034.shuffled-as.sat05-1235,Success,0.002606516,39900,1190,104,69,0,35,0,34.492753623188406,0,0,0.135,0.000199
88e8e528598da1f8795239396e427dc7-rook-54-1-1,Success,0.755844616,632548,163185,478108,108,0,54,0,54,0,0,0.4,0.0763
88f29b33264da2ded0620c610a28045d-partial-5-15-u,Success,0.6893493998375734,772041,217930,532206,32500,0,8,0,4.448030769230769,0,0,2.48,24
890316e3bfcc9b33c72327094f974ff8-g10bi,Success,0.9999013079168322,405301,136545,405261,20,0,3,0,3,0,0,1,68.9
8914ae2b6b8b807d744b5665c373269a-hid-uns-enc-7-1-0-0-0-0-11545,Success,0.4093380836302269,10666,3871,4366,0,45,0,49,49,2205,1350,0.0155,1.91
89155fcd27d2b2e9a953ef2dd1aa7995-c6bid,Success,0.9999814470095671,323398,109376,323392,3,0,3,0,3,0,0,0.804,50.4
8915616ada833b0678dc057796f68486-snw_16_9_CCSpreOptpre,Success,0.9948177696109317,2182265,58423,2170956,1268,0,16,0,3.8517350157728707,0,0,38.8,0.733
891ab1b3d09c52b0813d14fab7b94d39-transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN,Success,0.678075513,2400827,630506,1627942,1011,16186,39,15,14.084026283654126,229707,193765,99.3,627
891e2400c519525dc690da936ce968c7-crn_20_360_u,Success,0.9873578595317726,14950,7920,14761,1,0,20,0,20,0,0,0.00113,0.00278
8937bd0242e91078d0feb97decb7b2a1-E00N10,Success,0.9781104136488009,6213,1610,6077,33,0,5,0,3.606060606060606,0,0,0.00649,0.0068
893f330f96b0d6578804606ec2e25603-bob12m04,Success,0.9999904643446949,1677913,626906,1677897,8,0,3,0,3,0,0,1000,455
895f53159d4efbb00d87331bbb1ece57-manthey_DimacsSorterHalf_29_8,Success,0.9036706550395457,14793,4495,13368,344,0,8,0,3.627906976744186,0,0,0.0235,0.0158
89625d0f533e459ff2d9c1bce0c7c2de-crafted_n12_d6_c3_num16,Success,0.8567110510358013,8569984,42048,7342000,107280,0,66,0,3.4308724832214765,0,0,1000,2.44
89656622f153983b0415cef2aadaadee-sp5-26-19-una-nons-tree-noid,Success,0.9989155357253516,32274,11453,32239,6,5,3,4,3.272727272727273,18,7,0.336,1.97
896bbb32a4480f400a7ae4917f7ee8d6-rphp5_090_shuffled,Success,0.9278557114228457,17465,900,16205,90,0,6,0,6,0,0,0.00345,0.000749
89a3094a7829d3b9564944beaa931645-spg_200_300,Success,0.9992934338733879,2105960,390613,2104472,744,0,3,0,3,0,0,0.815,456
89d1a19b5a8f40eb71dcadae8b0dfd20-mul_03_3000_1.smt2-cvc4,Success,0.9929427160416894,128378,30320,127472,453,0,3,0,3,0,0,0.444,0.312
89e29f3f789f148d498dac0265413fa9-rbcl_xits_07_UNSAT,Success,0.9860042474671866,57446,1128,56642,402,0,3,0,3,0,0,0.00471,0.0282
89fee6024fc817baf4016ff66f382a92-battleship-11-21-sat,Success,0.11128526645768025,1276,231,142,21,0,11,0,11,0,0,0.00211,3.09e-05
8a07428a4148e7dc37cacc7069dfa63e-mrpp_8x8#16_20,Success,0.9997266501697646,139016,18278,138978,19,0,3,0,3,0,0,0.163,1.36
8a37400e66bf1cebf0145e95ee95da7f-abw-Q-494_bus.mtx-w242,Success,0.8704982433833245,2711747,1009736,2360571,113109,0,6,0,3.354153957686833,0,0,6.66,4.76
8a4c2729681b03c8c01ec34a5e21ccd4-iso-brn009.shuffled-as.sat05-3509,Success,0.8226860254083485,11020,3620,9066,146,0,7,0,5.780821917808219,0,0,0.0069,0.00894
8a5f9ce5a08a2eef2f2ee2668d36f04e-Schur_160_5_d36,Success,0.9534232629167727,27503,754,26222,157,0,5,0,4.789808917197452,0,0,0.00419,0.00915
8a6e8365555580ed3e0ccea9998b5fa6-SGI_30_70_26_40_6-dir.shuffled-as.sat03-163,Success,0.22293069899715612,66810,780,14894,9060,0,23,0,3.898233995584989,0,0,0.433,0.014
8a86e93b247fcc0acb6717affe3b9cb0-iso-icl100.shuffled-as.sat05-3334,Success,0.8050736258929874,6859,4076,5522,184,0,7,0,4.380434782608695,0,0,0.00514,0.0037
8a8c6eb882bb28fbfeb5ecbf674d792f-g2-T89.2.1,Success,0.9965084893003129,11660855,3367468,11620141,20357,0,3,0,3,0,0,57.2,196
8aa8fac9f1e094ea4c30a40450c04c3a-sokoban-p16.sas.ex.19-sc2016,Success,0.9242747339780143,5625005,2929760,5199050,66951,1008,48,9,3.277682132,4633,1729,56.9,1000
8aa9da1b9faca7329acaea993d163d0d-TimetableCNFEncoding_6_UNKNOWN,Success,0.8494316533130658,1430201,228006,1214858,3661,5865,4,43,9.866785639302961,80429,40991,1.02,233
8ab0f8eaacec58ca02c9cade5767be85-fdmus_b22_133,Success,0.9994494402642686,10898,3957,10892,3,0,3,0,3,0,0,0.0158,5.03
8ab56bb3b674e4afae5a61b2bf3a747a-satch2ways15,Success,0.9907470516554103,48417,15825,47969,149,0,5,0,3.302013422818792,0,0,0.13,0.0541
8abff09b1e8a5cb3b40fa3f70ab06946-dp04s04.shuffled,Success,0.9940186915887851,2675,1271,2659,8,0,3,0,3,0,0,0.00378,0.488
8ac6fa76df5e0af8cf30e5c3f3a809f8-mp1-rubikcube012,Success,0.9874042009650865,56368,3426,55658,223,0,4,0,3.3946188340807173,0,0,0.0148,0.0246
8ad616fee73b8713c9ee67f29f99b503-fdmus_b22_488,Success,0.9995158947878006,12394,4524,12388,3,0,3,0,3,0,0,0.0173,8.63
8b193463f38c30157d62889d47ff85f0-prime2209-99,Success,0.999408109,334521,119691,334323,99,0,3,0,3,0,0,0.583,0.477
8b31606e10656ff7eb2936262b647443-stable-300-0.1-20-98765432130020,Success,0.6900798175598631,17540,300,12104,1924,0,5,0,3.2707900207900207,0,0,0.0293,0.0332
8b463d3ac858ec91fb0056c0c17a0c75-4g_5color_168_100_02,Success,0.834644062,74808260,168000,62438270,6184995,0,3,0,3,0,0,1010,33.7
8b505c40281af4d91b4fe7ccd717be9a-spg_400_281,Success,0.9996899269827262,4063559,792025,4062299,630,0,3,0,3,0,0,1.77,477
8b5d9b3669e882f52397b4198b821a8b-fdmus_b22_669,Success,0.9995677233429395,13880,5121,13874,3,0,3,0,3,0,0,0.0205,8.74
8b6635639b3d4c02c28f28410f286d85-preimage_80r_494m_160h_seed_378,Success,0.9991074656543746,177024,56108,176866,79,0,3,0,3,0,0,0.146,5.78
8b7acd38a7074de6431a45233875da9c-crafted_n12_d5_c4_num27,Success,0.8686356979122947,2725672,17088,2367616,13176,0,49,0,4.240437158469946,0,0,110,0.724
8b92a8acec361510c6ea1d7d5a6de1ea-002-80-8,Success,0.9999675561683835,308225,13408,308215,5,0,3,0,3,0,0,0.00202,0.0464
8b9ed718022b0840e19047a9c6d95510-md5_47_4,Success,0.9999058078051077,233565,65604,233543,11,0,3,0,3,0,0,0.278,19.8
8ba338c1cc39e717d6dd4f2bdbc3fb83-at-least-two-hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin,Success,0.9862472184044169,1151767,345798,1135927,7920,0,3,0,3,0,0,1.62,1.16
8baa0711d8c1a402bd2504da74cdf863-satsgi-n28himBHm30-p0-q333,Success,0.003652115,23548,840,86,58,0,30,0,28.96551724137931,0,0,0.0486,9.62e-05
8bc509467c83fb9a6f0c8103fb1d5406-g2-hwmcc15deep-6s105-k35,Success,0.9998397892338365,224704,75903,224668,18,0,3,0,3,0,0,0.435,43.6
8bc827a04706f235a82de54d0b30c4ab-driverlog2_v01i.shuffled-as.sat05-4029,Success,0.35321017011157857,16401,763,5793,1409,2,37,4,3.7243090007087174,8,4,0.0466,0.123
8bcf7a159f222efa1ae718bd2a0e4897-battleship-9-17-sat,Success,0.1414141414141414,693,153,98,17,0,9,0,9,0,0,0.00114,1.86e-05
8bda0a67cfed5657a072d53e571d20ef-abw-Q-494_bus.mtx-w208,Success,0.8566099533992019,2740511,976144,2347549,125519,0,6,0,3.362478987244959,0,0,6.78,4.77
8bde4afc2c9efd0eb4217444b84f614e-aim-200-6_0-yes1-2.cnf.mis-138.debugged,Success,0.994875034,55415,27662,55131,142,0,3,0,3,0,0,0.0564,0.0743
8bf23d80c7c0b5fe9ab4ed80046db677-AProVE07-06,Success,0.999972338,72301,46335,72299,1,0,3,0,3,0,0,0.0439,0.257
8bf63d50ebdb645b75a24370b8f94d31-sokoban-p20.sas.cr.25,Success,0.33888941642916515,768767,124592,260527,3980,0,45,0,14.14824120603015,0,0,2.52,0.855
8bf7748864d530e7cbe1091873d3c42e-course0.16_2018_3_5,Success,0.9982056196729334,1127966,656818,1125942,1012,0,3,0,3,0,0,3.03,31.3
8bf857909f1117a9e29a4788bf77d485-ctl_4291_567_11_unsat,Success,0.9763963939500909,147308,17850,143831,1248,0,10,0,3.190705128205128,0,0,0.0735,0.268
8c0e6f2c46fe8768b0d88b44dc500adf-hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin,Success,0.9770670759073996,345355,115266,337435,3960,0,3,0,3,0,0,0.679,3.94
8c373edf72baa595ca2bd53fee9399fc-iso-icl005.shuffled-as.sat05-3239,Success,0.7620734663434645,5363,1432,4087,165,0,7,0,4.515151515151516,0,0,0.00492,0.00234
8c49a922ef8eb6a266ab39667d10b3e2-iso-ukn002.shuffled-as.sat05-2676,Success,0.9442551451546953,7337,1914,6928,31,0,6,0,5.838709677419355,0,0,0.00124,0.00255
8c60df3506933810c6f1e5dfc8a71fe3-ibm-2004-2_14-k45,Success,0.9766181040531962,239416,65032,233818,2799,0,3,0,3,0,0,0.531,1.21
8c70a8d5d537e2c49a58d3c3787ca602-w15,Success,0.9056838486418022,44213,5625,40043,450,0,6,0,5,0,0,0.0112,0.0138
8c7c86dcd569aa63d74911e1fad1fc0c-SGI_30_80_27_80_2-dir.shuffled-as.sat03-213,Success,0.32678179563018794,62886,810,20550,7761,0,29,0,3.7037752866898597,0,0,0.304,0.0138
8caf2b777335870d8b54c0321da33e78-aaai10-planning-ipc5-pathways-17-step21-sc2011,Success,0.9504884153271101,304454,53919,289380,6646,30,4,4,3.085979628520072,120,30,1.08,145
8cc0e34662c05d948ccd14c0cc189c6c-009-23-64,Success,0.9994197317578172,75827,4288,75783,22,0,3,0,3,0,0,0.00126,0.0193
8ccb08fb6fa159e268c5c7a3c619d2cb-srhd-sgi-m42-q585-n40-p30-s19690873,Success,0.3196564998519396,253275,1638,80961,42535,0,42,0,3.462348654049606,0,0,2.13,0.0621
8cf6b81061285343c4f33c51afdb3fbb-minxor128,Success,0.9999501324606513,160425,54258,160417,4,0,3,0,3,0,0,0.536,21.8
8d04ddb02298c335394dc78b177bb0e4-53-131674,Success,0.3020027475375225,839297,32077,253470,94907,0,23,0,3.7219488551950857,0,0,3.62,0.172
8d2650d73ebb93cc35a5d4eee8b7a18d-C168_FW_UT_851,Success,0.9275720164609054,4860,1804,4508,83,0,10,0,3.5421686746987953,0,0,0.00757,0.00547
8d5c629fd178c8bbcff81d4f69428342-cnt05.shuffled,Success,0.99113082,902,316,894,4,0,3,0,3,0,0,0.000501,0.918
8d8821e8e49f2f85ce7bca24ee7f84bf-dead-dnd007.shuffled-as.sat05-3113,Success,0.7563665003938042,11427,1158,8643,153,0,7,0,6.660130718954249,0,0,0.00885,0.00347
8da3fbd1b5207f2abba76eab3f5441f9-c7bidw,Success,0.9999821353204812,447811,151136,447803,4,0,3,0,3,0,0,1.24,73.5
8da88a43b4ac226f614dd82d4519d8c6-toughsat_factoring_inf,Success,0.9997349237905898,15090,2878,15086,2,0,3,0,3,0,0,0.00549,0.0055
8dabe4b7e1b459bec96eda3c62c45ea6-dated-10-13-s,Success,0.6854595547897889,615215,181082,421705,26693,0,7,0,4.431686209867755,0,0,1.68,2.73
8db318b63d0689c8396eadf97879a046-6-4-7,Success,0.9425098032156347,333309,18368,314147,3056,0,5,0,4.286976439790576,0,0,0.13,0.436
8db70165266190f3b072fdbb7e9b53e3-sat_prob_83,Success,0.9984815618221258,9220,2672,9206,7,0,3,0,3,0,0,0.00157,0.191
8dbfa762be10211ab6ef73e841104245-SAT_instance_N=49,Success,0.9981718464351006,62358,19548,62244,57,0,3,0,3,0,0,0.0567,79.8
8dcb930bacf1d778141f6d2117923d1b-bx-d-4-7-6,Success,0.999880714,150898,23532,150880,9,0,3,0,3,0,0,0.168,0.183
8dd15d5a2356cabe1e5a3bb3aad975ed-sv-comp19_prop-reachsafety.newton_3_6_false-unreach-call_true-termination.i-witness,Success,0.9982696609441946,750142,164916,748844,340,3,4,49,3.454810495626822,147,69,1.48,12.8
8dd3ee48f7d6459e0c84ea6bd56330d8-rphp5_040_shuffled,Success,0.85126162,3765,400,3205,40,0,6,0,6,0,0,0.00148,0.00015
8df748c15c9084bbb8d4d6b3a9aefecf-hard-13-U-9007,Success,0.9998763895411367,1973943,689989,1973699,122,0,3,0,3,0,0,7.75,496
8e0dd5c191f74cd38e2d6b306a889cc9-driverlog1_ks99i.shuffled-as.sat05-4018,Success,0.4607142857142857,560,207,258,29,1,10,7,4.633333333333334,7,6,0.00121,0.165
8e27e1a8a840eb474fe3f07108bcf4c5-SC21_Timetable_C_181_E_34_Cl_12_S_4,Success,0.8489455836380014,377460,107329,320443,2091,2606,4,43,6.377687885884607,22340,9349,0.356,106
8e2bf97f9861eefd74a692fde1945702-dspam_dump_vc962,Success,0.9999937008667608,317504,101150,317502,1,0,3,0,3,0,0,0.361,0.269
8e37a69072396fffdeea95d27b5f0da2-9vliw_m_9stages_iq3_C1_bug7,Success,0.9999862460478878,13377973,521147,13377789,92,0,3,0,3,0,0,1000,15.8
8e3b844739ffc6439a32e91192ae1848-total-5-19-s,Success,0.7050620357439229,1037547,279590,731535,41675,0,7,0,4.457156568686263,0,0,3.01,4.98
8e563124a89cad469ee16552bb48d114-srhd-sgi-m42-q663-n40-p15-s72490337,Success,0.33948476398034666,256038,1649,86921,39365,0,40,0,3.554477327575257,0,0,2.61,0.0524
8e5e7c6eb2f50bf91a03da4958582ab4-full-bf-ga-6-ce,Success,0.5408120030904967,40123,9654,21699,1587,515,3,8,3.9871550903901047,3620,2300,0.0829,21.4
8e883992b13498772ed8af6df10e557c-ctl_3082_415_unsat_pre,Success,0.9846928850072184,97667,9520,96172,522,0,9,0,3.2298850574712645,0,0,0.037,0.167
8e905dfa09f45f7f50099f70cc38714c-Timetable_C_437_E_62_Cl_29_S_28,Success,0.857601104,1905085,302158,1633803,2708,8797,4,43,10.190960451977402,107794,53618,1.36,354
8ec70c683f4cc382fb27459794fa0ee1-sokoban-p16.sas.ex.17,Success,0.9255550773259832,4992953,2636784,4621253,57472,1488,48,9,3.289077340569878,6472,2372,34.6,1000
8ec9d61ad04546049223cec855673b56-c6nid,Success,0.9999875380349558,481465,162423,481459,3,0,3,0,3,0,0,1.27,84.9
8edd9fb9f977153a03811c072efafbb6-sgen6-1200-5-1,Success,0.25,480,200,120,40,0,5,0,5,0,0,0.000833,8.15e-06
8ef37f0c6f566559f5716b94a2dd4817-partial-5-17-u,Success,0.6871295347676465,951675,252004,653924,40552,0,8,0,4.439287827973959,0,0,2.84,28.1
8ef915fff70e4a4bbc9e4b2f75ff0ad9-maxxororand032,Success,0.9999434061036517,70679,23696,70675,2,0,3,0,3,0,0,0.125,1.64
8f42eebb60f59662c6e6dfa15e149cc1-iso-brn007.shuffled-as.sat05-3507,Success,0.8514754739104944,10234,3240,8714,150,0,7,0,5.12,0,0,0.00561,0.00778
8f4dee531b15999a6366d201fc325043-clqcolor-14-09-12.shuffled-as.sat05-1260,Success,0.9339670560917205,13781,385,12871,14,0,12,0,12,0,0,0.00218,0.000452
8f4f90694a129ca85d025c3d96d74b70-sokoban-p10.sas.cr.35,Success,0.4127361932883495,267207,56304,110286,3358,0,44,0,7.158725431804646,0,0,0.825,0.277
8f5bca645bd8738eb74c2e1dc284774a-sgp_7-4-6.shuffled-as.sat05-2671,Success,0.3464444704779756,102432,16632,35487,615,0,24,0,11.75609756097561,0,0,0.353,0.114
8f75be103e4c3c7de2111e64f2d022a2-manol-pipe-c9nidw_s,Success,0.9999761823479442,1007656,338603,1007632,12,0,3,0,3,0,0,3.63,157
8f7e4fe3a17c107e53f0a22d2aff74d2-manthey_single-ordered-initialized-w26-b8,Success,0.8486315468476023,26234,3952,22263,813,0,13,0,3.750307503075031,0,0,0.0158,0.0218
8f952d8627df5e67bbdd015817ef09c2-g2-T50.2.0,Success,0.9944390276712956,29258912,8363858,29096204,81354,0,3,0,3,0,0,82.9,662
8fa68e4ae4dc0395c853cb7d4dafdb35-hwmcc10-timeframe-expansion-k45-nusmvtcastp2-tseitin,Success,0.9996374885204699,331024,116886,330904,60,0,3,0,3,0,0,0.723,97.9
8fade7a5a3600da5b2b41ca6f32a4f31-qg5-11.shuffled,Success,0.6810586913788261,28488,1331,19402,968,0,9,0,4.544421487603306,0,0,0.0364,0.0133
8fcbcd11fb9c9da4510dd301cb227a75-ibm-2004-1_31_2-k25,Success,0.9807612788091145,91898,31125,90130,884,0,3,0,3,0,0,0.233,2.51
900fda046737445397695dd3d4cf3b14-MD5-31-5,Success,0.9999433700484186,70634,9219,70630,2,0,3,0,3,0,0,0.00143,0.184
901dfaac739b6cb18711faac9f5b909d-queen12_12.col.12,Success,0.6190268268827721,57256,1584,35443,3608,0,12,0,3.8841463414634148,0,0,0.095,0.0129
901ffb093661acceeec8088530d0d49c-hid-uns-enc-6-1-0-0-0-0-2907,Success,0.4108640174990886,5486,1908,2254,0,32,0,36,36,1152,544,0.00777,1.41
90250f075def3fde334eddb265c42552-fdmus_b14_134,Success,0.9992125984251968,7620,2811,7614,3,0,3,0,3,0,0,0.0103,2.37
90269b99c4857a01bf75cb3bf121c9c7-php-045-045.shuffled-as.sat05-1167,Success,0.002018163,44595,2025,90,45,0,45,0,45,0,0,0.148,0.000241
9029b7752f30cd818f3391489d7cffc5-mrpp_8x8#12_9,Success,0.9996447917591688,45044,7451,45028,8,0,3,0,3,0,0,0.0566,1.11
902ed2103c7c768e49f7b5e1455d506f-SGI_30_70_26_60_3-dir.shuffled-as.sat03-3,Success,0.2762685512367491,70750,780,19546,9637,0,30,0,3.7670436857943344,0,0,0.469,0.0166
9030e1888ba0aff5c7b0cf90adc47aaa-abw-I-ash85.mtx-w24,Success,0.690140255,119283,31705,82322,9830,0,6,0,3.4942014242115973,0,0,0.335,0.132
907e7dc703e16ad2c7e56a33fe3b3e5f-manol-pipe-g10bid_i,Success,0.9999949505915382,792172,266405,792168,2,0,3,0,3,0,0,3.57,114
909c25031918840cadf93f367b1c884b-SGI_30_70_21_60_7-dir.shuffled-as.sat03-150,Success,0.26572403705509506,49224,630,13080,6817,0,26,0,3.7685198767786416,0,0,0.28,0.00994
909f704d5f4127c1197a086705468624-rbsat-v760c43649gyes10,Success,0.36862241975761184,43649,760,16090,7944,0,19,0,3.4389476334340383,0,0,0.194,0.0122
90cbe250dd98bda0afbd022a7c848398-test_v3_r8_vr5_c1_s8257.smt2-stp212,Success,0.9999376962920797,353109,89353,353087,11,0,3,0,3,0,0,0.207,1.34
90d1474ba084d3c6a52af92e509dc3d1-gensys-ukn006.shuffled-as.sat05-3349,Success,0.8070866141732284,15240,874,12300,147,0,7,0,7,0,0,0.00913,0.00634
90d2c6c480c80c39d0e8005bd405ecd4-fphp-010-009.shuffled-as.sat05-1227,Success,0.037419355,775,90,29,19,0,10,0,9.473684210526315,0,0,0.00168,6.78e-06
90d7e34800b9c8338d4a1bd2563ee9ec-hard-18-U-10652,Success,0.9999957951332873,5707672,1987351,5707648,12,0,3,0,3,0,0,30.6,169
90e18f0ac73f669d5470eb300cdf35ce-gensys-icl006.shuffled-as.sat05-3827,Success,0.9473418290012912,17813,2737,16875,49,0,7,0,6.857142857142857,0,0,0.0032,0.00876
90e4f5f7c2ba1d2a5c25bd09e2f157df-srhd-sgi-m52-q918.75-n50-p30-s52376212,Success,0.325961636,582679,2548,189931,102811,0,52,0,3.380367859,0,0,8.99,0.169
90fa3ad6efe2a06a5074e1209c871d57-AProVE09-13,Success,0.9999233187638985,26082,7606,26080,1,0,3,0,3,0,0,0.0594,7.58
90fda6e7338d52aeb796636fde412daf-battleship-12-12-unsat,Success,0.16666666666666666,936,144,156,12,0,12,0,12,0,0,0.00146,2.31e-05
9108ada83c377d22a2b99830fc3cd071-E10X15,Success,0.9864776294456518,28989,4740,28597,76,0,5,0,3.986842105263158,0,0,0.0257,0.0424
9124289f5fb722caaf6da4226b7ae92d-g2-T169.2.0,Success,0.9957883567909963,10506588,2996015,10462338,22125,0,3,0,3,0,0,22.6,197
912b89dd471295d3c72c66d0192dff72-randomG-B-Mix-n18-d05,Success,0.066248881,1117,511,74,12,25,13,13,9.243243243243244,228,169,0.00244,1.04
914dcb27e7302ebf75429f0519117ac8-gensys-icl002.shuffled-as.sat05-3128,Success,0.7915703095859754,13405,426,10611,149,0,7,0,6.778523489932886,0,0,0.00889,0.00577
916035abcafaad8ed3a555c4b726e7fc-ACG-20-5t0,Success,0.8838164190785218,839499,318850,741963,22913,1,8,3,3.594920136161299,3,1,2.3,4.89
916d6b88b421c54ef7439b7f8889ee37-barman-pfile08-032.sas.ex.15,Success,0.7953060128435974,739201,358592,587891,26090,6070,15,208,3.862562189054726,45590,29170,2.17,798
916e8027cafecc698ed5404a005bc69f-SC21_Timetable_C_557_E_73_Cl_37_S_35,Success,0.8611475112534657,2834238,406207,2440697,3160,10767,4,43,11.74998204925684,152646,78913,1.93,433
9196594e4dbb4453d4e9247757e584f7-fclqcolor-10-07-07.shuffled-as.sat05-1266,Success,0.7605681433885695,2957,185,2249,27,0,10,0,7.777777777777778,0,0,0.00174,8.33e-05
91a2200bf9ee50eff911bd822d949580-sokoban-sequential-p145-microban-sequential.040-NOTKNOWN,Success,0.5537481861875145,741532,87884,410622,13517,0,48,0,4.798623955019605,0,0,2.72,0.565
