Name,Completed,nOrigCls,nOrigVar,real_time,user_time
deac2093c09ab87f614220ddcd88dbc6-transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN,Success,1738830,435765,642.048,351.11
deae318eae938b98b190860658887932-g2-hwmcc15deep-6s399b02-k02,Success,20702,6950,20.049,9.863
deb76f54ab18eb8586d8219bcd61f0f9-DLTM_twitter249_74_11,Success,146906,25216,0.548,0.42
debb588e0661a30a7d0b60d0414e1763-gensys-brn009.shuffled-as.sat05-3674,Success,16177,2453,0.051,0.031
dee4f5be6442a5264510bf3586275cae-fphp-040-039.shuffled-as.sat05-1236,Success,60100,1560,0.192,0.18
df03334f1c8f744c7f08414d8c955a36-gensys-ukn007.shuffled-as.sat05-3350,Success,16997,1130,0.049,0.038
df050f2e70ef41fc19d87f51ad431601-Kakuro-easy-154-ext.xml.hg_4,Success,16896897,132979,47.899,33.548
df12a2b01f5bf76a1d4b851e6f373e72-UTI-10-10p1,Success,457539,131426,2.633,2.286
df13625b6e8eb436cd884f5593c7216d-rphp5_035_shuffled,Success,2945,350,0.009,0.005
df15e81dd5d4653b18c1f3e74fc9f32e-iso-icl009.shuffled-as.sat05-3243,Success,5177,2252,0.018,0.016
df2a127272ad859e841ad407a8ed2757-tseitingrid6x145_shuffled,Success,6960,1740,0.016,0.006
df46bc9454a43c39d536e4595c5bed40-vmpc_32.shuffled-as.sat05-1951,Success,161664,1024,0.398,0.287
df4aa7724f377245d82486ada37910de-SC21_Timetable_C_140_E_32_Cl_30_S_10,Success,408421,88766,88.731,42.279
df4b57722dd6ef74aec3e3779eefdf14-Nb14T194,Success,8170848,2048090,28.363,21.053
df4c86b3a6551fa9f72a188b0701bea5-DLTM_twitter799_70_13,Success,87419,15954,0.34,0.258
df5b743d26da26848b6fe4c0fccdf1c4-frb35-17-5-mgd_ext,Success,12334,175,0.047,0.035
df5f488a1d1285f0e10e98f81c56faa4-dspam_dump_vc1093,Success,332442,106648,1.285,0.977
df65fa730c6c5c91027c159279f357c1-Ptn-7824-b07,Success,14337,3729,0.031,0.017
df68b3cbe1f66515e2e39b19d8e094e1-sncf_model_ixl_bmc_depth_09,Success,3459620,1437512,86.324,82.725
df6aa71659ddda7143b6e2e72d7d4675-problem_12.smt2,Success,100631,33638,270.426,127.833
df83394c29df48df7b325f30b7e4744d-UR-20-10p1,Success,1071798,259234,6.633,5.803
df8884c93686aa1f0fe4ba12b5a98bde-vlsat2_30744_3925645.dimacs,Success,3856095,30744,125.894,123.082
dfa2742e02d62edd6bea01be4c87d201-E04F17,Success,78755,6664,0.378,0.307
dfb54974a8f05a387bee0cc0afcc4aea-AProVE11-05,Success,271709,80232,106.887,50.348
dfbc1fe84cf69be48b9f3055bce4be19-gensys-ukn008.shuffled-as.sat05-3587,Success,53296,952,0.358,0.295
dfc4e4c94281b72e3750420b225b668c-MUS-v330-1,Success,1145,330,0.005,0.001
dfd0cd067b39b5f6b93717a291c3c3d4-ibm-2004-26-k25,Success,633816,125791,483.811,243.921
dfd9b76f40c4cc67e4844f12ca885c71-dp10s10.shuffled,Success,20234,8372,0.22,0.171
dfe6e6bb34cfca922dffc3c48ba09e63-mrpp_6x6#16_12,Success,44777,6401,1.051,0.602
dffbb436ff5ed99654961cc6d1375c25-mod2c-rand3bip-unsat-120-3.sat05-2340.reshuffled-07.cnf.mis-119.debugged,Success,37968,19081,0.157,0.108
dffcb4c4b6048e2843c76048d6efa2e0-homer14.shuffled,Success,2130,300,0.008,0.005
e00db2d014120892e94713590fc32948-ndist.b.23992,Success,431835,311888,2.438,2.004
e01c39b7b41c9ff1621579b747254fab-ncc_none_3001_7_3_3_1_31_435991723,Success,5730661,1598491,10.714,5.85
e025c23875a6e7239a074436b0ad89ce-urqh2x7.shuffled-as.sat03-1475,Success,624,75,0.004,0.002
e02cc08183436cf370b565fbf365f3fe-Circuit_multiplier26,Success,18531,1012,0.1,0.063
e03135d34b6810b1164d0911b3957c26-SGI_30_70_30_60_2-log.shuffled-as.sat03-186,Success,67390,150,0.204,0.129
e03d0049656d75b43f70997b50d5f45c-EDP3-40000,Success,2910013,382354,7.258,4.824
e05565e0ae13a4a49feec0ca8c7acdb7-modgen-n200-m90860q08c40-15606,Success,9086,2200,0.02,0.01
e059540285e4f50ddb5c8c79b6de2751-SGI_30_80_16_90_1-log.shuffled-as.sat03-188,Success,23520,80,0.073,0.052
e0617083b92213c14131866cfee57dfb-vlsat2_11_42,Success,40060,1155,0.223,0.2
e062922ecfb5a1b9783c42740bfdde1e-instance_n4_i5_pp_ci_ce,Success,11486,1960,0.042,0.028
e06da32846ebb302bf3bd1dd6cdd7d86-ecarev-110-4099-22-30-5,Success,724836,127069,1.334,0.72
e07d7be0c2c3eb44a9dc650b284ca9eb-rook-58-1-1,Success,783572,201721,1.67,1.142
e0865e41d14d6f6e2f54581f1e931950-modgen-n200-m90860q08c40-1434,Success,9086,2200,0.019,0.006
e0a64b4a694da865dcb931d36effcc96-rpoc_xits_14_UNKNOWN,Success,160694,2220,0.341,0.193
e0b82874ce0da6939cad4987cd312d42-ccp-s9-facto2,Success,14139,630,0.026,0.012
e0bf26a7527cd162c7d3016d4b2ab9fb-md5_48_1,Success,238667,66892,21.694,10.711
e0c691138550ff7b05570bfd53734386-stone-width3chain-nmarkers-18_shuffled,Success,8978480,3192,57.855,49.392
e0ebbebd8c2372191ce9425292f241c5-sha1r17m72a,Success,12073,3593,0.035,0.019
e105953faeaa84e2aad9334e9b3898cf-VanDerWaerden_pd_2-3-20_388,Success,20393,194,0.047,0.03
e10d8d33a42e3654117982554a530a35-q_query_3_L150_coli.sat,Success,2068586,486992,38.495,22.662
e122841a6aedde3c61b62d2522d90a04-E05F20,Success,479107,10420,3.577,3.106
e12874b16df577b301608d03731595d8-rphp5_085_shuffled,Success,15645,850,0.034,0.017
e1359f71ada0b66d6c4a71d6e927e130-g2-hwmcc15deep-6s399b03-k02,Success,21425,7191,18.903,10.194
e13905790d8d6e35999ee153f50bbdee-bv-term-small-rw_503.smt2,Success,23558,7825,49.59,23.689
e13f5108a244c98d2e3cdf99cd863dc8-crn_20_361_s,Success,14991,7942,0.033,0.019
e16c33062a8fa678573cd7b335187b32-Problem11_label29_false-unreach-call.c,Success,5222991,1497096,217.245,210.984
e175112cb4648cda6c16d67822d794ce-modgen-n200-m90860q08c40-28046,Success,9086,2200,0.019,0.007
e17d3f94f2c0e11ce6143bc4bf298bd7-mp1-qpr-bmp280-driver-5,Success,98559,24070,1.109,0.789
e185ebbd92c23ab460a3d29046eccf1d-group_mulr,Success,4610102,1052072,155.915,90.063
e18db1d5c3d18de101608b13605303c2-le450_15c.col.15,Success,233970,6300,1.357,1.245
e1a327e005a719533ea391244760a57a-em_14_7_3_all,Success,1884008,24356,5.225,4.78
e1b7eb30b30fe24bd77898312bf42c8f-udiv47prop,Success,58556,19816,90.9,40.484
e1c096c67980be89391e9a0ea5dadd88-frb70-13-1.used-as.sat04-875,Success,31570,910,0.152,0.13
e1c0beab418b4abedfa513a040072da5-SGI_30_80_21_90_2-dir.shuffled-as.sat03-197,Success,45536,630,0.28,0.252
e1dab34a860cef937ad5831e428162c7-arcfour_initialPermutation_6_16,Success,404197,105745,1.057,0.72
e207ba2df64495327f715e08155a220f-fermat-834855329100173267,Success,69476,12258,0.234,0.152
e21a7c73d62ff040aec4ea2f03af2328-manthey_single-ordered-initialized-w46-b9,Success,92371,12213,0.274,0.202
e21b0a7567ec71858105a52f99cbbcd9-dspam_dump_vc962,Success,317504,101078,1.125,0.848
e255e4fca66114c17f09043764e016d4-c8idw_s,Success,361792,122321,51.776,29.143
e263da0d376e1eea55db124c81659a08-6pipe_k,Success,408639,15346,76.412,75.44
e26f9f7a7c695959394c0d0866b18236-SGI_30_70_28_50_1-log.shuffled-as.sat03-174,Success,61316,140,0.183,0.129
e273e0bf8ff1fa2a797b41f9a5f4beb5-fixedbandwidth-eq-35_shuffled,Success,574,141,0.004,0.001
e2892f9fdb14fd31d5d2a1643ae64d01-GreenTao_2-4-4_512,Success,4492,510,0.012,0.005
e2a4efb9bfa8fd8af53fc9952d62e0fe-div2.c.20.smt2-stp212,Success,667241,140148,2.709,1.79
e2d2b011b0805782df6adba648db92e8-59-129706,Success,802139,31294,4.143,3.839
e2f1cd2f3cd35037bd1022f22c2ee6cb-mp1-Nb6T27,Success,82368,20817,0.225,0.17
e30769cd800bf4ee3c59ced366af54b5-bob12m06,Success,1369222,482635,732.447,725.971
e318e2ac78b473091c3c2197afd7fc98-544707209399nw.shuffled-as.sat03-1671,Success,17854,4551,0.036,0.019
e34210fbbbd0fdf9758faba9ecc478d6-ecgrid6x205_shuffled,Success,9842,2461,0.02,0.013
e353e7a4a49333e69e21ce21289f3983-quad_res_r21_m22,Success,12100,2712,0.034,0.02
e3554a7be21336aa38a5fd7c7a1c9261-mulhs16.smt2,Success,14761,4922,22.836,12.441
e359fc32bd3b215ffb7adffa5f24e35e-T62.2.0,Success,10898509,3160296,216.9,204.602
e361fb37b8e74c524494eb7522b3e378-rbsat-v945c61409gyes4,Success,61409,945,0.37,0.338
e3882a59defb2f5299c11d0b657e8907-hid-uns-enc-6-1-0-0-0-0-4779,Success,5506,1908,1.178,0.655
e392b878c6653e89866ed0b45ee7df60-rand_net60-30-5.shuffled,Success,10681,3600,0.228,0.11
e3af834dc000505c6097cdf63f9c586c-3blocks.cnf.mis-137.debugged,Success,40860,20149,0.168,0.131
e3e8cf23d3a7469a3907b1f40931fa4d-6s133,Success,133177,45662,62.782,29.799
e3f1529109b7f4ad01b1f5497a8fa03c-Composite-024BitPrimes-0.used-as.sat04-860,Success,10482,1199,0.031,0.02
e4058a36518bf65fac7b0b866f139235-sp4-33-one-stri-tree-noid,Success,3469,2052,0.02,0.018
e40a326a23ab9b5d852314bd3299bb80-fclqcolor-25-18-18.shuffled-as.sat05-1271,Success,110293,1200,0.203,0.125
e40a465957441a8a57fd3e388920822c-fphp-060-048.shuffled-as.sat05-1225,Success,152700,2880,0.567,0.542
e413c9b2f778c586990a054dff100d89-e2_1.c.smt2-stp212,Success,97611,24293,2.598,1.453
e423981c730d7f913c4e72722d9f5dd8-rbsat-v2640c305320gyes8,Success,305320,2640,2.485,2.364
e42f6b72cb0b43dd520446914aaa0b01-CNP-5-300,Success,200608,26585,0.964,0.842
e42fd23bf50d6fb0507c4c9ff9f21806-aes_128_10_keyfind_1,Success,95536,8080,0.27,0.189
e439bc54e5ab49284e2267bc93a6aa4d-linvrinv7.shuffled-as.sat05-566,Success,4166,1274,0.015,0.009
e45fe4a7d20430019d281d34c94e43ba-iso-brn002.shuffled-as.sat05-2696,Success,5540,1523,0.021,0.016
e465fa1c262b019c7ac01a5fd53e911b-mrpp_8x8#22_11,Success,70796,9854,1.422,0.783
e4693381ca70fb32a9e560279156afcc-gto_p50c314,Success,4268,635,0.024,0.018
e47010231e43a6d68519a57c386a5509-LED_round_29-32_faultAt_29_fault_injections_5_seed_1579630418,Success,59426,18056,1.678,0.965
e49677aceb98a4b85499754be6a164c1-SGI_30_80_28_70_8-dir.shuffled-as.sat03-215,Success,72688,840,0.571,0.541
e49c408c713af6dde16f707e38419a3c-grid_05_05.shuffled,Success,81,48,0.002,0
e4a88576c0acc5fa691cd0d91a2136a5-rand_net60-30-1.shuffled,Success,10681,3600,0.452,0.214
e4ac15cf2373fe0a3601065225178916-2013113162201nw.shuffled-as.sat03-1668,Success,19748,5029,0.038,0.016
e4c32dcfef4f80078111484c8eed84fd-ls15-normalized.cnf.gz.CP3-cnfmiter,Success,253432,64836,1.412,1.169
e4c903d2c5f67e835e50c13946a6a82c-total-10-17-s,Success,1052486,294246,8.287,6.546
e4cc0b4fb0efb76363cb55a50726a913-VanDerWaerden_pd_2-3-31_915,Success,110241,458,0.264,0.182
e4d1892db27b721b88e5ee7e5987649f-quad_res_r33_m36,Success,34327,7582,0.093,0.064
e4d9bca37af021a0e0e11edeeebb6055-289-unsat-21x39,Success,628173,3276,1.466,0.924
e4db88470b307f4241b06a1d671f12f3-mod2c-rand3bip-sat-180-3.shuffled-as.sat05-2430,Success,1816,255,0.006,0.005
e4eab3cf8678b03835123608fdd268e4-marg2x4.shuffled-as.sat03-1442,Success,96,28,0.003,0.002
e5021fd61de00c58fbc0a2a373f0b49c-Urquhart-s4-b10.shuffled,Success,598,76,0.004,0.002
e51b15054804917caf392e5253ae1622-AProVE07-22,Success,53512,15589,1.208,0.718
e5363eee012119aa936edf525d6b42fb-unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07,Success,174298,1325,0.333,0.197
e537fcfc9675e3e12fefbfd844fb7854-ps_5000_21250_3_0_0.7_0_1.45_4-sc2017,Success,21250,5000,0.04,0.018
e544baa72f56e45f9acd0a02b272d4be-8-4-10,Success,1483995,50412,5.641,4.381
e56574f1f795cdcb24a268e0e637b3a9-gensys-ukn003.shuffled-as.sat05-3843,Success,18219,2969,0.061,0.043
e5804263beffcde7211d570ea06516f2-c6n_s,Success,7861,2747,1.949,0.89
e58a677e24e74a632ebc4fde33d5e59b-em_14_7_3_cmp,Success,305744,24356,1.044,0.819
e5930cfb5e34c9102635724f36f987ba-apn-sbox5-cut5-symmbreak,Success,81196,8840,0.257,0.181
e5979af1182cc65e04c4652fdb077f12-partial-5-11-s,Success,551579,164587,21.536,11.153
e59a9e69ce2967effc10fb6905609079-51.smt2,Success,245904,77693,108.21000000000001,58.27
e5b11161851924689e62577d4feab878-mrpp_6x6#16_24,Success,95732,13061,1.191,0.718
e5e81b88152c18f060d4d4617750ea23-ibm-2002-23r-k90,Success,864654,222291,23.882,14.49
e5ebf692853a40d2baa622fefd81bbe6-php-060-059.shuffled-as.sat05-1197,Success,104490,3540,0.551,0.526
e5f5dbace0183455d167a88100312c34-Nb52T6,Success,11140480,2507850,37.814,27.969
e6015c934b9e0ec60d2debb8f3779057-b2005-p2-14x14c17h9-Ser3-0,Success,14406046,253271,61.098,49.141
e62085a8fa67f0000faa34bb1811ff96-grid_10_10.shuffled,Success,361,198,0.005,0.001
e64c8da09f22e672aed8703dfc97b3a6-iso-icl003.shuffled-as.sat05-2728,Success,6241,1798,0.025,0.019
e6510ed99dc7c4549ac41772305d004b-sp5-21-15-one-nons-tree-noid,Success,27349,9075,2.717,1.344
e65663fd41bc29694d683ec57b7d72a4-g2-mizh-md5-48-5,Success,238959,66892,23.3,11.113
e66bc0cbd0271ee3282b172374666f1a-crafted_n11_d6_c3_num7,Success,7010716,36208,883.336,872.706
e67d6b8287207d399ba4882326248a6f-hanoi5.shuffled,Success,12063,1931,0.039,0.029
e6abf24653683048df86b26ead3c7dd0-gt-050.shuffled-as.sat05-1299,Success,118874,2500,0.26,0.158
e6cdc2687fa53506021f05b60ad0c6a2-GracefulGraph-K05-P02_c18,Success,27650,1385,0.114,0.098
e6e1bcf8c840a0661cfa287c7a834e29-c5315-s,Success,14986,5408,3.824,1.712
e6ebcf156dfca54a7881190a14a330fa-Kakuro-easy-150-ext.xml.hg_9,Success,20432539,205590,65.366,47.321
e6f4ea71ba600617bfb3a274f215e8e3-SGI_30_60_28_40_7-log.shuffled-as.sat03-127,Success,58376,140,0.172,0.126
e6f61f21454ba747b48ab7d27fcc99f4-rbsat-v760c43649g6,Success,43649,760,0.257,0.235
e6f6a122f3988097a98995bfb7e1d1bb-mp1-klieber2017s-1200-022-eq,Success,21620,7231,5.456,2.744
e6fa742b79063891dac74b0b90f80e90-em_8_4_5_exp,Success,51668,2420,0.121,0.099
e6fbf20ad5827cba16a854009c0621e1-rope_1000.shuffled,Success,84000,36000,0.674,0.527
e708c10a771818b51e7c93cd06e1d416-mrpp_6x6#10_8,Success,21925,3893,0.606,0.318
e70da682181a8944aa95a662477abda4-Urquhart-s4-b6.shuffled,Success,688,79,0.004,0.002
e724ce11027976e35cfb8ca6881d741b-Sz1024_34824.smt2,Success,92884,32092,88.60900000000001,47.446
e734314811ad58929a2ccdcd1d9ab733-phnf-size10-exclusive-gigamax.used-as.sat04-984.shuffled-as.sat05-4194,Success,861366,29249,12.742,12.132
e73df658b6c24164661fb43ede9bc442-SAT_dat.k100,Success,251371,73172,14.234,7
e7548c1f12527569991b55500f6633cb-tseitingrid7x125_shuffled,Success,7000,1750,0.017,0.005
e75706c2ac3b1e32d2e50383bcc2c0a8-manol-pipe-c10nid_i,Success,750874,252516,125.21,64.916
e763f4abb63b9b78e8a97f27ba5a5a6e-dp07s07.shuffled,Success,8847,3649,3.242,3.031
e7645102745dc82e76d48b8a9ac38bec-manol-pipe-c9,Success,45079,15214,10.454,5.1
e764dc91139062380779a30a7112dfbf-hard-11-U-7061,Success,1127284,407159,47.936,46.535
e7736f693835ebec4ced74ad3c146e81-WS_300_24_90_10.apx_0,Success,7660,900,0.041,0.03
e77a4b10f5322c8bd8c6adce757e70bd-hanoi6_fast.shuffled,Success,45683,7086,0.146,0.111
e78648c1e76bffea04d6b5c78762a4e6-fphp-030-029.shuffled-as.sat05-1234,Success,24825,870,0.081,0.074
e7addace716ccd5c16ff9a5650869465-mp1-klieber2017s-0300-032-t12,Success,58290,19491,16.277,8.63
e7aea8faf31ba0ab03bc269223a5bd9d-Steiner-405-71-bce,Success,74435,136080,0.25,0.175
e7b868b93a16feaa7c21bf075cda87f7-Kakuro-easy-041-ext.xml.hg_4,Success,2740650,39354,7.683,5.282
e7bb3ecd36cf994dba52956016e38231-rand_net50-30-5.shuffled,Success,8817,3000,0.324,0.184
e7c1f8b37096cdd80fa07c4078883cd4-qg1-8.shuffled,Success,5119,1024,0.018,0.014
e7e0137b32e2f08b61d2b26db09c633c-rook-48-0-1,Success,444424,115101,0.945,0.652
e7efa5b7f4a6358f6b4af4051938fe2c-a_rphp055_04,Success,7278,467,0.019,0.007
e802bcf575f468b35bff60b47bab8017-rbsat-v945c61409gyes7,Success,61409,945,0.4,0.371
e81f7ec1e367548bc88c443fa36d8710-pb_300_02_lb_06,Success,548837,148565,8.259,5.212
e8209cd050c81226a57e93a0a83220d4-string_compare_safety_cbmc_unwinding_700,Success,11850693,2565536,2020.624,1990.342
e823071e58960a155122139ab4d0f44a-vlsat2_51_824,Success,773121,5152,11.513,11.032
e82ece45573dc52cfcb38f7fd5b8259c-emptyroom-4-h21-unsat,Success,207960,71112,2.081,1.882
e83e31f56e9b6e8d6ed238d4529e21ad-knight_16,Success,804926,81119,10.771,6.316
e8408d02568ac7214d2d4cad6d59e9bf-vlsat2_144_7585,Success,7533297,14424,213.272,209.926
e8466aed73739b7d020a52c81a4ebad2-ps_200_301_70,Success,1536698,313700,504.839,275.206
e84c7a79ff498abc627acf82bb5d003a-too_large_gr_rcs_w8.shuffled,Success,57495,4152,0.312,0.28
e853278921bf8fc70cd091e97dd5fd82-SAT_dat.k70-24_1_rule_1,Success,3622271,1131652,67.963,64.105
e85826d3f193cc3fb4b3f1aba884516e-grid-pbl-0200.shuffled-as.sat05-1348.shuffled-as.sat05-1348,Success,79800,40200,0.161,0.094
e85b6cb3e2751d5c80559433ba1adf06-vlsat2_24450_2770239.dimacs,Success,2715325,24450,70.907,69.078
e86e3338c0f01e684881b6c4c4763734-ecgrid6x220_shuffled,Success,10562,2641,0.023,0.007
e87b1032f86cd784eba018eb8c6358de-TT7F-34-24E,Success,874111,6545,6.99,5.599
e87e93daea1e1fafeaef8cce2c167ded-atco_enc1_opt1_03_56,Success,262538,43998,1.455,1.156
e888eb330677e78ad4da026b7965f64f-dated-10-11-s,Success,452579,142234,4.004,2.958
e88d7cee13b8236278250494837bb819-bart23.shuffled,Success,1833,312,0.008,0.005
e893e419786784b3b5c8fd44999fc676-fphp-018-014.shuffled-as.sat05-1217,Success,3798,252,0.014,0.011
e8a188835a2623fb53f68b374a18edf0-baseballcover11with25_and5positions,Success,7101746,3567460,36.65,29.512
e8b1cf92d8911d0c08ca69ba75cd21ca-aaai10-planning-ipc5-rovers-18-step12,Success,307976,32523,54.064,25.77
e8bbef0e30b5a44874606dcf595344aa-mod4block_2vars_11gates_u2_autoenc,Success,111174,530,0.269,0.16
e8c15e457f571669f578870fc3361ef6-equilarge_m1.used-as.sat04-898,Success,11489,2758,0.827,0.786
e8c79a0ee6be39b6b2211c9a527c192a-randomG-n20-d05,Success,1051,420,0.006,0.004
e8cb09882ba424f1e5d3be231f31d2eb-dist9.c,Success,66977,15276,0.798,0.471
e8d5d13afcb22053a0f8048d331ee957-SGI_30_80_25_80_5-dir.shuffled-as.sat03-205,Success,62124,750,0.485,0.443
e8ee20b7aac3678ccee57a5ae898882c-genurq7Sat.shuffled-as.sat03-1513,Success,788,185,0.005,0.002
e8f4058878deb35689f4c4b433961d03-hard-2-U-10652,Success,1128411,444258,22.184,20.77
e8f7859ed126c7d3ba82d745caf7c329-fdmus_b21_486,Success,12635,4626,10.249,4.813
e8ff1f9d887fd119423d61de79b92060-ibm-2002-31_1r3-k30,Success,141445,43575,3.787,2.064
e90a69fccafffc449c269a293dc6baaa-sted1_0x24204-350,Success,300796,13431,0.796,0.54
e90e0ef463abd1050fdc1dba763ec0fc-rbsat-v760c43649gyes2,Success,43649,760,0.251,0.223
e91b69bd808ddda0e8643a5970318280-iso-brn003.shuffled-as.sat05-3503,Success,8914,1713,0.036,0.027
e9208e0d4e5d4e53c77bedc34a0d4b69-c10nidw_i,Success,762958,256573,113.78,63.365
e92093378903a06fba1115dab7c2593a-rbsat-v2640c305320g2,Success,305320,2640,2.969,2.78
e9650b1927e18a856ed9e029f804f060-b_unsat-sc2013,Success,1010625,113407,6.639,5.746
e9674dde824d0e269ad80b9659b1b431-HCP-446-420,Success,299690,35048,3.42,1.788
e96c79b42fe335e794ee571ac167a232-SGI_30_70_30_40_3-log.shuffled-as.sat03-182,Success,63134,150,0.195,0.138
e98149b2b2a9aeaff471e47da9137061-shift1add.24955,Success,773583,549001,896.812,891.781
e982ac3084d1bbb0938c534900fd3b6d-gss-23-s100,Success,94916,31711,13.907,8.313
e98b84e9e4c3030e2e8550e90cc0a991-bf1355-462,Success,5845,2297,0.026,0.022
e98bb666483193d509b30ce10adf2288-sha1r17m145ABCD_p,Success,11371,2715,0.031,0.018
e98f7d01ce27d50308c1b82863d80287-Ptn-7824-b03,Success,14488,3735,0.031,0.016
e999fcc527febef914832c3bc37c32fc-g2-hwmcc15deep-6s179-k17,Success,32806,11456,16.62,7.836
e99e266b422513a2898c13898a1de501-rbsat-v760c43649gyes9,Success,43649,760,0.249,0.225
e9d3a00b12d744f582fe2159e74b1389-eulcbip-7-UNSAT.shuffled-as.sat05-3936,Success,672,135,0.004,0.001
e9ec22a0e1fe46ab5665862472161eb1-ndhf_xits_12_UNSAT,Success,243459,2522,0.522,0.321
ea0aa5248f55688a6e344ce03ebab18b-eqspwtcl14bpwtcl14,Success,16168,5418,5.407,2.563
ea0afc0e87aa23ad619593cc68e4db5d-g2-T124.2.0,Success,9488008,2696803,146.553,137.093
ea0ce4ed92290e37cc7f868426297a16-IsoLator-6-17,Success,1545411,368338,11.525,10.018
ea27a2989279b30af0940b790dae4f94-s93-100,Success,196,93,0.003,0.001
ea2a5715ae7d9d681fbf4a6fb13c4416-Cake_8_16,Success,34287,9219,2.546,1.973
ea3ad33d8a3319b1cc96ec8e512276c7-dp12s12.shuffled,Success,29705,12065,0.303,0.241
ea495d82a8bbe73de090922eabff72d1-velev-pipe-1.0-09,Success,8779466,118038,1021.292,1002.517
ea58a86e309da3e135dbc388655c62e0-slp-synthesis-aes-bottom23,Success,181861,57800,0.791,0.622
ea674041a2b5051939ef34cdad996e8b-pb_200_03_lb_01,Success,249394,75341,5.395,3.083
ea675286ae5f4a5a7c4baf4e43e778a8-arcfour_initialPermutation_6_64,Success,404197,105793,1.05,0.709
ea88c8ccc24b28ff26c4c82bc956ab4b-4g_6color_366_070_06,Success,7445410,49848,43.729,38.522
eaa3831e331bec02d1af08b1c6454d4c-hgen3-v500-s1920280160.shuffled-as.sat03-1694,Success,1750,500,0.006,0.003
eab89c4c64875472df90dbff468e3f68-Q32inK09,Success,7938,36,0.026,0.018
eac4b2e1c2fc8b94a135b5b1c6b7b228-mp1-bsat180-648,Success,648,180,0.004,0.001
eacc395ad0ff3a78fdc9e2a6accaefe7-rbsat-v760c43649gyes10,Success,43649,760,0.247,0.223
ead40df741250a69e41bfceac4d486f4-rphp5_060_shuffled,Success,8045,600,0.019,0.011
ead9f0f95528875bbdbe323625cdf8b9-6s151,Success,107185,35883,27.054,14.73
eafbbe815bd63edcaecab11826841207-SGI_30_70_27_60_5-log.shuffled-as.sat03-172,Success,62982,135,0.193,0.116
eafc85eddef1de023ea636f25b1ef914-marg3x3add8.shuffled-as.sat03-1449,Success,224,41,0.004,0.002
eb09e5484eaf494d6c1abe60c5b38b7e-sp5-26-19-bin-nons-tree-noid,Success,26665,11427,2.41,1.263
eb18bb51407d6d53f2e48f8938840dfa-cz-alt-3-7,Success,99967,12145,0.382,0.281
eb1a4ebfe10d193d02abaca2b9e15bdf-GreenTao_2-5-5_34309,Success,708206,34307,1.513,0.905
eb34dcb040e9956397c306400da096f1-hsat_vc12070,Success,538090,199248,5.194,3.284
eb6409226241256e20ff2f7655f93825-11pipe_q0_k,Success,3007010,104244,660.992,652.19
eb6f0d50ca6a4a352c2f79b4c422bb4f-pb_400_04_lb_19,Success,1046892,263604,13.5,8.614
eb8a05f11e4720d801e213c3648f8bba-ctl_3791_556_unsat_pre,Success,83452,8806,0.317,0.25
eb8e645a76ee634b675982241f3be257-rbsat-v945c61409gyes8,Success,61409,945,0.326,0.295
eb92c7c6b92379e55b91bc764632d65e-crafted_n10_d6_c4_num15,Success,11135140,42048,1018.691,1003.528
eb9ce220b48c3f3da99cde328cb9b954-mp1-ps_5000_21250_3_0_0.8_0_1.70_0,Success,21250,5000,0.04,0.022
ebd5c78f08ef9e036cddfa45fd71aee7-qg6-11.shuffled,Success,28136,1331,0.088,0.071
ebdcd4c101ac769c22f450d517f7c110-MD5-28-1,Success,62345,8282,0.273,0.147
ebde98c7728ddf1472b0ea5ab42c87eb-bob12s06,Success,1531813,536832,780.309,774.432
ebe7db90f3ef6966d628913169579702-Schur_161_5_d20,Success,29597,775,0.063,0.037
ebf1c4c9113792d74ea41711278437c1-crn_40_1520_u,Success,123900,63840,0.237,0.139
ec3efc1f7b7f6b4f5826a6855b51cb3a-satsgi-n25himBHm29-p0-q290,Success,18875,725,0.044,0.039
ec69ec227f79838c6b920584ce60dabe-s69-100,Success,148,69,0.003,0
ec6ceeb1325ed0c99db7f1447dc68b66-ak064modbtmodbtisc,Success,226249,67425,145.44,76.053
ec84eecb124c63d4757e083dd0e5a9ff-mchess_15,Success,1387,420,0.161,0.085
ec854c9d1a75a5ce7679d8099859615e-mod2-3cage-unsat-12.shuffled-as.sat05-2571,Success,504,189,0.004,0.002
